Line,Field,Expected,Found,Comments
2610,branch_division_id,varchar,723.0,Max length is 4
2610,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2611,branch_division_id,varchar,723.0,Max length is 4
2611,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2612,branch_division_id,varchar,723.0,Max length is 4
2612,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2613,branch_division_id,varchar,7714.0,Max length is 4
2613,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2614,branch_division_id,varchar,723.0,Max length is 4
2614,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2615,branch_division_id,varchar,723.0,Max length is 4
2615,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2616,branch_division_id,varchar,1851.0,Max length is 4
2616,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2617,branch_division_id,varchar,723.0,Max length is 4
2617,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2618,branch_division_id,varchar,811.0,Max length is 4
2618,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2619,branch_division_id,varchar,811.0,Max length is 4
2619,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2620,branch_division_id,varchar,819.0,Max length is 4
2620,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2621,branch_division_id,varchar,1853.0,Max length is 4
2621,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2622,branch_division_id,varchar,1851.0,Max length is 4
2622,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2623,branch_division_id,varchar,1851.0,Max length is 4
2623,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2624,branch_division_id,varchar,1852.0,Max length is 4
2624,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2625,branch_division_id,varchar,814.0,Max length is 4
2625,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2626,branch_division_id,varchar,1809.0,Max length is 4
2626,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2627,branch_division_id,varchar,723.0,Max length is 4
2627,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2628,branch_division_id,varchar,844.0,Max length is 4
2628,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2629,branch_division_id,varchar,723.0,Max length is 4
2629,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2630,branch_division_id,varchar,723.0,Max length is 4
2630,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2631,branch_division_id,varchar,1794.0,Max length is 4
2631,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2632,branch_division_id,varchar,1802.0,Max length is 4
2632,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2633,branch_division_id,varchar,723.0,Max length is 4
2633,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2634,branch_division_id,varchar,1817.0,Max length is 4
2634,resdl_mt_ctrct_d_number,number,7.0,Valid thousands separator is '.' or none
2635,branch_division_id,varchar,1852.0,Max length is 4
2635,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2636,branch_division_id,varchar,1794.0,Max length is 4
2636,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2637,branch_division_id,varchar,1853.0,Max length is 4
2637,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2638,branch_division_id,varchar,1853.0,Max length is 4
2638,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2639,branch_division_id,varchar,723.0,Max length is 4
2639,resdl_mt_ctrct_d_number,number,7.0,Valid thousands separator is '.' or none
2640,branch_division_id,varchar,1853.0,Max length is 4
2640,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2641,branch_division_id,varchar,1851.0,Max length is 4
2641,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2642,branch_division_id,varchar,1851.0,Max length is 4
2642,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2643,branch_division_id,varchar,1851.0,Max length is 4
2643,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2644,branch_division_id,varchar,1853.0,Max length is 4
2644,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2645,branch_division_id,varchar,1853.0,Max length is 4
2645,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2646,branch_division_id,varchar,810.0,Max length is 4
2646,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2647,branch_division_id,varchar,810.0,Max length is 4
2647,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2648,branch_division_id,varchar,1853.0,Max length is 4
2648,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2649,branch_division_id,varchar,844.0,Max length is 4
2649,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2650,branch_division_id,varchar,1853.0,Max length is 4
2650,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2651,branch_division_id,varchar,1800.0,Max length is 4
2651,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2652,branch_division_id,varchar,1853.0,Max length is 4
2652,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2653,branch_division_id,varchar,1853.0,Max length is 4
2653,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2654,branch_division_id,varchar,1794.0,Max length is 4
2654,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2655,branch_division_id,varchar,1806.0,Max length is 4
2655,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2656,branch_division_id,varchar,723.0,Max length is 4
2656,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2657,branch_division_id,varchar,723.0,Max length is 4
2657,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2658,branch_division_id,varchar,723.0,Max length is 4
2658,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2659,branch_division_id,varchar,1794.0,Max length is 4
2659,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2660,branch_division_id,varchar,1829.0,Max length is 4
2660,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2661,branch_division_id,varchar,1808.0,Max length is 4
2661,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2662,branch_division_id,varchar,723.0,Max length is 4
2662,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2663,branch_division_id,varchar,1806.0,Max length is 4
2663,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2664,branch_division_id,varchar,723.0,Max length is 4
2664,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2665,branch_division_id,varchar,723.0,Max length is 4
2665,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2666,branch_division_id,varchar,723.0,Max length is 4
2666,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2667,branch_division_id,varchar,723.0,Max length is 4
2667,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2668,branch_division_id,varchar,1826.0,Max length is 4
2668,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2669,branch_division_id,varchar,1794.0,Max length is 4
2669,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2670,branch_division_id,varchar,723.0,Max length is 4
2670,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2671,branch_division_id,varchar,1853.0,Max length is 4
2671,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
2672,branch_division_id,varchar,723.0,Max length is 4
2672,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2673,branch_division_id,varchar,710.0,Max length is 4
2673,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2674,branch_division_id,varchar,814.0,Max length is 4
2674,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2675,branch_division_id,varchar,723.0,Max length is 4
2675,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2676,branch_division_id,varchar,842.0,Max length is 4
2676,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2677,branch_division_id,varchar,723.0,Max length is 4
2677,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2678,branch_division_id,varchar,723.0,Max length is 4
2678,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2679,branch_division_id,varchar,723.0,Max length is 4
2679,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2680,branch_division_id,varchar,816.0,Max length is 4
2680,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2681,branch_division_id,varchar,1851.0,Max length is 4
2681,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2682,branch_division_id,varchar,842.0,Max length is 4
2682,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2683,branch_division_id,varchar,723.0,Max length is 4
2683,resdl_mt_ctrct_d_number,number,7.0,Valid thousands separator is '.' or none
2684,branch_division_id,varchar,723.0,Max length is 4
2684,resdl_mt_ctrct_d_number,number,7.0,Valid thousands separator is '.' or none
2685,branch_division_id,varchar,1829.0,Max length is 4
2685,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
2686,branch_division_id,varchar,1852.0,Max length is 4
2686,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
2687,branch_division_id,varchar,1853.0,Max length is 4
2687,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
